A,B,C,D,MINA,MINB,MINC,MIND,MAXA,MAXB,MAXC,MAXD,NORMA,NORMB,NORMC,NORMD
213.896958,415.4327577,1.002030794,0.769519534,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.286933099,-0.574700999,-0.12533603,-0.096262588
213.1274384,414.4307269,0.953401829,0.863345655,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.285900823,-0.573314811,-0.119253421,-0.107999711
212.2640928,413.4773251,0.909533869,0.96227733,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.284742684,-0.571995894,-0.113766328,-0.12037551
211.3018154,412.5677912,0.870602194,1.06614529,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.283451832,-0.570737664,-0.108896676,-0.13336881
210.2356701,411.697189,0.836776073,1.174774255,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.282021647,-0.569533291,-0.104665636,-0.146957686
209.0608959,410.860413,0.808218551,1.287983143,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.28044574,-0.568375713,-0.101093604,-0.161119485
207.7729127,410.0521944,0.779661029,1.401192032,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.278717969,-0.56725764,-0.097521572,-0.175281283
206.3717207,409.2725334,0.751103507,1.514400921,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.276838333,-0.566179073,-0.093949539,-0.189443082
204.8573198,408.5214299,0.722545985,1.627609809,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.274806833,-0.565140013,-0.090377507,-0.20360488
203.22971,407.7988839,0.693988463,1.740818698,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.272623468,-0.564140458,-0.086805475,-0.217766679
201.4888913,407.1048954,0.665430942,1.854027586,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.270288238,-0.563180408,-0.083233442,-0.231928477
199.6348637,406.4394645,0.63687342,1.967236475,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.267801144,-0.562259865,-0.07966141,-0.246090276
197.6676272,405.8025911,0.608315898,2.080445364,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.265162185,-0.561378828,-0.076089378,-0.260252075
195.5871819,405.1942752,0.574489776,2.189074329,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.262371362,-0.560537296,-0.071858338,-0.27384095
193.3981075,404.6197854,0.535558102,2.292942289,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.259434818,-0.559742559,-0.066988686,-0.286834251
191.1051652,404.0842273,0.491690142,2.391873963,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.256358939,-0.559001679,-0.061501593,-0.29921005
188.7132913,403.5925371,0.443061177,2.485700084,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.253150348,-0.558321485,-0.055418984,-0.310947173
186.2275912,403.149476,0.389852289,2.574257606,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.249815894,-0.557708564,-0.048763509,-0.322025223
183.6533336,402.7596237,0.332250138,2.657389901,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.246362644,-0.55716925,-0.041558516,-0.332424608
180.9959437,402.4273735,0.270446739,2.734946952,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.242797876,-0.556709622,-0.033828023,-0.342126561
178.2609967,402.1569268,0.204639224,2.806785532,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.239129068,-0.556335492,-0.025596686,-0.351113166
175.4542112,401.9522876,0.135029605,2.872769385,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.235363892,-0.556052398,-0.016889775,-0.359367376
172.5814418,401.817258,0.061824524,2.932769385,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.231510202,-0.555865601,-0.007733136,-0.366873041
169.6486724,401.7554335,-0.014764994,2.986663698,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.227576024,-0.555780074,0.001846835,-0.373614918
166.6620087,401.7701984,-0.094523803,3.034337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.22356955,-0.5558005,0.011823228,-0.379578697
163.6276708,401.8647222,0.005476197,2.994337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.219499123,-0.555931262,-0.000684974,-0.374574921
160.6333329,401.8592461,0.105476197,2.954337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.215482354,-0.555923687,-0.013193175,-0.369571145
157.678995,401.7537699,0.205476197,2.914337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.211519243,-0.555777773,-0.025701376,-0.364567368
154.764657,401.5482937,0.305476197,2.874337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.20760979,-0.555493522,-0.038209578,-0.359563592
151.8903191,401.2428175,0.405476197,2.834337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.203753996,-0.555070932,-0.050717779,-0.354559816
149.0559812,400.8373413,0.505476197,2.794337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.19995186,-0.554510005,-0.063225981,-0.34955604
146.2616432,400.3318651,0.605476197,2.754337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.196203382,-0.55381074,-0.075734182,-0.344552264
143.5073053,399.7263889,0.705476197,2.714337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.192508562,-0.552973137,-0.088242383,-0.339548487
140.7929674,399.0209127,0.805476197,2.674337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.1888674,-0.551997196,-0.100750585,-0.334544711
138.1186295,398.2154365,0.905476197,2.634337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.185279897,-0.550882917,-0.113258786,-0.329540935
135.4842915,397.3099603,1.005476197,2.594337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.181746052,-0.5496303,-0.125766988,-0.324537159
132.8899536,396.3044841,1.105476197,2.554337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.178265865,-0.548239345,-0.138275189,-0.319533383
130.3356157,395.1990079,1.205476197,2.514337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.174839336,-0.546710052,-0.15078339,-0.314529607
127.8212778,393.9935317,1.305476197,2.474337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.171466465,-0.545042422,-0.163291592,-0.30952583
125.3469398,392.6880555,1.405476197,2.434337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.168147253,-0.543236453,-0.175799793,-0.304522054
122.9126019,391.2825793,1.505476197,2.394337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.164881699,-0.541292147,-0.188307995,-0.299518278
120.518264,389.7771031,1.605476197,2.354337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.161669802,-0.539209502,-0.200816196,-0.294514502
118.163926,388.1716269,1.705476197,2.314337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.158511565,-0.53698852,-0.213324397,-0.289510726
115.8495881,386.4661507,1.805476197,2.274337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.155406985,-0.5346292,-0.225832599,-0.284506949
113.5752502,384.6606745,1.905476197,2.234337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.152356063,-0.532131542,-0.2383408,-0.279503173
111.3409123,382.7551983,2.005476197,2.194337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.1493588,-0.529495546,-0.250849002,-0.274499397
109.1465743,380.7497221,2.105476197,2.154337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.146415195,-0.526721212,-0.263357203,-0.269495621
106.9922364,378.6442459,2.205476197,2.114337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.143525248,-0.52380854,-0.275865404,-0.264491845
104.8778985,376.4387697,2.305476197,2.074337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.140688959,-0.520757531,-0.288373606,-0.259488068
102.8035606,374.1332935,2.405476197,2.034337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.137906329,-0.517568183,-0.300881807,-0.254484292
100.7692226,371.7278173,2.505476197,1.994337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.135177356,-0.514240498,-0.313390009,-0.249480516
98.7748847,369.2223411,2.605476197,1.954337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.132502042,-0.510774474,-0.32589821,-0.24447674
96.82054678,366.6168649,2.705476197,1.914337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.129880386,-0.507170113,-0.338406411,-0.239472964
94.90620885,363.9113887,2.805476197,1.874337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.127312388,-0.503427413,-0.350914613,-0.234469187
93.03187092,361.1059125,2.905476197,1.834337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.124798049,-0.499546376,-0.363422814,-0.229465411
91.197533,358.2004364,3.005476197,1.794337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.122337367,-0.495527001,-0.375931016,-0.224461635
89.40319507,355.1949602,3.105476197,1.754337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.119930344,-0.491369288,-0.388439217,-0.219457859
87.64885714,352.089484,3.205476197,1.714337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.117576979,-0.487073237,-0.400947418,-0.214454083
85.93451922,348.8840078,3.305476197,1.674337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.115277272,-0.482638849,-0.41345562,-0.209450306
84.26018129,345.5785316,3.405476197,1.634337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.113031224,-0.478066122,-0.425963821,-0.20444653
82.62584336,342.1730554,3.505476197,1.594337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.110838833,-0.473355057,-0.438472023,-0.199442754
81.03150543,338.6675792,3.605476197,1.554337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.108700101,-0.468505655,-0.450980224,-0.194438978
79.47716751,335.062103,3.705476197,1.514337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.106615027,-0.463517914,-0.463488425,-0.189435202
77.96282958,331.3566268,3.805476197,1.474337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.104583611,-0.458391836,-0.475996627,-0.184431426
76.48849165,327.5511506,3.905476197,1.434337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.102605853,-0.45312742,-0.488504828,-0.179427649
75.05415373,323.6456744,4.005476197,1.394337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.100681754,-0.447724665,-0.50101303,-0.174423873
73.6598158,319.6401982,4.105476197,1.354337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.098811313,-0.442183573,-0.513521231,-0.169420097
72.30547787,315.534722,4.205476197,1.314337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.09699453,-0.436504143,-0.526029432,-0.164416321
70.99113994,311.3292458,4.305476197,1.274337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.095231405,-0.430686375,-0.538537634,-0.159412545
69.71680202,307.0237696,4.405476197,1.234337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.093521938,-0.424730269,-0.551045835,-0.154408768
68.48246409,302.6182934,4.505476197,1.194337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.091866129,-0.418635826,-0.563554037,-0.149404992
67.28812616,298.1128172,4.605476197,1.154337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.090263979,-0.412403044,-0.576062238,-0.144401216
66.13378824,293.507341,4.705476197,1.114337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.088715487,-0.406031925,-0.588570439,-0.13939744
65.01945031,288.8018648,4.805476197,1.074337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.087220653,-0.399522467,-0.601078641,-0.134393664
63.94511238,283.9963886,4.905476197,1.034337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.085779477,-0.392874672,-0.613586842,-0.129389887
62.91077445,279.0909124,5.005476197,0.994337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.08439196,-0.386088538,-0.626095044,-0.124386111
61.91643653,274.0854362,5.105476197,0.954337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.0830581,-0.379164067,-0.638603245,-0.119382335
60.9620986,268.97996,5.205476197,0.914337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.081777899,-0.372101258,-0.651111446,-0.114378559
60.04776067,263.7744838,5.305476197,0.874337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.080551356,-0.364900111,-0.663619648,-0.109374783
59.17342275,258.4690076,5.405476197,0.834337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.079378471,-0.357560626,-0.676127849,-0.104371006
58.33908482,253.0635314,5.505476197,0.794337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.078259245,-0.350082803,-0.688636051,-0.09936723
57.54474689,247.5580552,5.605476197,0.754337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.077193676,-0.342466642,-0.701144252,-0.094363454
56.79040896,241.952579,5.705476197,0.714337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.076181766,-0.334712144,-0.713652453,-0.089359678
56.07607104,236.2471028,5.805476197,0.674337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.075223514,-0.326819307,-0.726160655,-0.084355902
55.40173311,230.4416266,5.905476197,0.634337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.07431892,-0.318788133,-0.738668856,-0.079352125
54.76739518,224.5361505,6.005476197,0.594337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.073467985,-0.31061862,-0.751177058,-0.074348349
54.17305726,218.5306743,6.105476197,0.554337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.072670707,-0.30231077,-0.763685259,-0.069344573
53.61871933,212.4251981,6.205476197,0.514337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.071927088,-0.293864582,-0.77619346,-0.064340797
53.1043814,206.2197219,6.305476197,0.474337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.071237127,-0.285280056,-0.788701662,-0.059337021
52.63004347,199.9142457,6.405476197,0.434337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.070600824,-0.276557191,-0.801209863,-0.054333244
52.19570555,193.5087695,6.505476197,0.394337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.070018179,-0.26769599,-0.813718065,-0.049329468
51.80136762,187.0032933,6.605476197,0.354337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.069489193,-0.25869645,-0.826226266,-0.044325692
51.44702969,180.3978171,6.705476197,0.314337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.069013864,-0.249558572,-0.838734467,-0.039321916
51.13269177,173.6923409,6.805476197,0.274337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.068592194,-0.240282356,-0.851242669,-0.03431814
50.85835384,166.8868647,6.905476197,0.234337927,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.068224182,-0.230867803,-0.86375087,-0.029314364
